SW,MWCO,CA,ZP,Permeance,Rejection
1.287140341,300,59,-37.5,1.54,0.61
1.287140341,300,59,-37.5,1.23,0.72
1.287140341,300,59,-37.5,1.54,0.76
1.287140341,300,59,-37.5,1.54,0.69
1.287140341,300,59,-37.5,1.23,0.96
1.345441067,300,59,-37.5,0.26,0.554625174
1.287140341,300,59,-37.5,1.23,0.53
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.54,0.62
1.287140341,300,59,-37.5,1.54,0.6
1.287140341,300,59,-37.5,1.23,0.67
1.287140341,300,59,-37.5,1.23,0.89
1.287140341,300,59,-37.5,1.23,0.58
1.287140341,300,59,-37.5,1.54,0.71
1.345441067,300,59,-37.5,0.26,-0.108665187
1.287140341,300,59,-37.5,1.54,0.36
1.287140341,300,59,-37.5,1.23,0.95
1.287140341,300,59,-37.5,1.23,0.75
1.287140341,300,59,-37.5,1.54,0.11
1.287140341,300,59,-37.5,1.23,0.33
1.287140341,300,59,-37.5,1.54,0.56
1.287140341,300,59,-37.5,1.54,0.152939406
1.287140341,300,59,-37.5,1.54,0.38
1.287140341,300,59,-37.5,1.54,0.54
1.287140341,300,59,-37.5,1.54,0.786750531
1.287140341,300,59,-37.5,1.23,0.67
1.345441067,300,59,-37.5,0.26,0.150300797
1.345441067,300,59,-37.5,0.26,0.005901312
1.287140341,300,59,-37.5,1.23,0.24
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,0.28
1.287140341,300,59,-37.5,1.23,0.08
1.19,300,59,-37.5,0.225,-0.047027944
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.54,0.94936364
1.287140341,300,59,-37.5,1.23,0.89
1.287140341,300,59,-37.5,1.23,0.56
1.287140341,300,59,-37.5,1.54,0.211114933
1.287140341,300,59,-37.5,1.54,0.78
1.287140341,300,59,-37.5,1.54,0.37
1.287140341,300,59,-37.5,1.54,0.931933135
1.287140341,300,59,-37.5,1.54,0.32
1.287140341,300,59,-37.5,1.54,0.71
1.287140341,300,59,-37.5,1.23,0.84
1.287140341,300,59,-37.5,1.54,0.09
1.287140341,300,59,-37.5,1.54,0.3258255
1.287140341,300,59,-37.5,1.23,0.69
1.287140341,300,59,-37.5,1.23,0.14
1.345441067,300,59,-37.5,0.26,0.25811622
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.14
1.287140341,300,59,-37.5,1.23,0.52
1.287140341,300,59,-37.5,1.23,0.77
1.19,300,59,-37.5,0.225,-0.058587812
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.39
1.287140341,300,59,-37.5,1.23,0.26
1.287140341,300,59,-37.5,1.54,0.84
1.287140341,300,59,-37.5,1.54,0.49
1.287140341,300,59,-37.5,1.23,0.7
1.287140341,300,59,-37.5,1.23,0.31
1.287140341,300,59,-37.5,1.54,0.86
1.287140341,300,59,-37.5,1.23,0.94
1.287140341,300,59,-37.5,1.54,0.97
1.287140341,300,59,-37.5,1.54,0.82
1.287140341,300,59,-37.5,1.54,0.45
1.287140341,300,59,-37.5,1.54,0.515062019
1.287140341,300,59,-37.5,1.54,0.91
1.287140341,300,59,-37.5,1.23,0.62
1.345441067,300,59,-37.5,0.26,0.015862888
1.287140341,300,59,-37.5,1.23,0.61
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.54,0.97
1.287140341,300,59,-37.5,1.23,0.21
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.2
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.95
1.287140341,300,59,-37.5,1.23,0.35
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,0.89
1.287140341,300,59,-37.5,1.23,0.93
1.287140341,300,59,-37.5,1.54,0.74
1.287140341,300,59,-37.5,1.54,0.76
1.287140341,300,59,-37.5,1.54,0.64
1.287140341,300,59,-37.5,1.54,0.66
1.287140341,300,59,-37.5,1.54,0.5
1.287140341,300,59,-37.5,1.23,0.19
1.287140341,300,59,-37.5,1.54,0.855960763
1.287140341,300,59,-37.5,1.23,0.7
1.287140341,300,59,-37.5,1.54,0.78
1.287140341,300,59,-37.5,1.23,0.85
1.287140341,300,59,-37.5,1.23,0.98
1.287140341,300,59,-37.5,1.23,0.42
1.287140341,300,59,-37.5,1.54,0.67
1.287140341,300,59,-37.5,1.23,0.75
1.287140341,300,59,-37.5,1.54,0.39
1.287140341,300,59,-37.5,1.23,0.5
1.287140341,300,59,-37.5,1.54,0.48
1.287140341,300,59,-37.5,1.54,0.831872755
1.19,300,59,-37.5,0.225,-0.132244865
1.287140341,300,59,-37.5,1.54,0.19266399
1.287140341,300,59,-37.5,1.23,0.48
1.287140341,300,59,-37.5,1.23,0.36
1.287140341,300,59,-37.5,1.23,0.79
1.287140341,300,59,-37.5,1.54,0.76
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.54,0.98
1.287140341,300,59,-37.5,1.23,0.69
1.19,300,59,-37.5,0.225,-0.018487682
1.287140341,300,59,-37.5,1.54,0.64
1.345441067,300,59,-37.5,0.26,0.037172393
1.287140341,300,59,-37.5,1.23,0.24
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.77
1.287140341,300,59,-37.5,1.54,0.92
1.287140341,300,59,-37.5,1.54,0.71
1.287140341,300,59,-37.5,1.23,0.34
1.287140341,300,59,-37.5,1.23,1
1.19,300,59,-37.5,0.225,-0.129156907
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.41
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.94
1.287140341,300,59,-37.5,1.23,0.33
1.287140341,300,59,-37.5,1.54,0.23
1.19,300,59,-37.5,0.225,-0.07302073
1.287140341,300,59,-37.5,1.23,0.61
1.287140341,300,59,-37.5,1.23,0.79
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.73
1.287140341,300,59,-37.5,1.23,0.79
1.287140341,300,59,-37.5,1.23,0.47
1.287140341,300,59,-37.5,1.54,0.25
1.287140341,300,59,-37.5,1.54,0.731204115
1.287140341,300,59,-37.5,1.54,0.778126652
1.287140341,300,59,-37.5,1.23,0.48
1.287140341,300,59,-37.5,1.54,0.64
1.287140341,300,59,-37.5,1.54,0.93
1.287140341,300,59,-37.5,1.54,0.535854266
1.287140341,300,59,-37.5,1.54,0.622671242
1.287140341,300,59,-37.5,1.23,0.58
1.287140341,300,59,-37.5,1.54,0.78
1.287140341,300,59,-37.5,1.54,0.832037019
1.19,300,59,-37.5,0.225,-0.040410146
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.54,0.47
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.630865182
1.287140341,300,59,-37.5,1.23,0.95
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.23,0.18
1.287140341,300,59,-37.5,1.54,0.19
1.287140341,300,59,-37.5,1.23,0.92
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,-0.03
1.287140341,300,59,-37.5,1.23,0.87
1.287140341,300,59,-37.5,1.54,0.77
1.287140341,300,59,-37.5,1.54,0.96
1.287140341,300,59,-37.5,1.23,0.38
1.287140341,300,59,-37.5,1.54,0.94
1.287140341,300,59,-37.5,1.54,0.68
1.287140341,300,59,-37.5,1.23,0.4
1.287140341,300,59,-37.5,1.54,0.07
1.287140341,300,59,-37.5,1.23,0.46
1.287140341,300,59,-37.5,1.54,0.979573464
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.949268399
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.35
1.287140341,300,59,-37.5,1.23,0.97
1.287140341,300,59,-37.5,1.54,0.4
1.287140341,300,59,-37.5,1.23,0.41
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.58
1.287140341,300,59,-37.5,1.23,0.78
1.287140341,300,59,-37.5,1.54,0.17
1.287140341,300,59,-37.5,1.54,0.79
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.61
1.287140341,300,59,-37.5,1.54,0.66
1.287140341,300,59,-37.5,1.54,0.96437038
1.287140341,300,59,-37.5,1.54,0.33
1.287140341,300,59,-37.5,1.54,0.92
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.575292167
1.287140341,300,59,-37.5,1.54,0.75
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.54,0.58
1.287140341,300,59,-37.5,1.54,0.16
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.85
1.287140341,300,59,-37.5,1.23,0.82
1.287140341,300,59,-37.5,1.54,0.749804209
1.287140341,300,59,-37.5,1.23,0.8
1.287140341,300,59,-37.5,1.23,0.42
1.287140341,300,59,-37.5,1.54,0.81
1.287140341,300,59,-37.5,1.23,0.96
1.287140341,300,59,-37.5,1.54,0.98
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.23,0.98
1.287140341,300,59,-37.5,1.54,0.98
1.287140341,300,59,-37.5,1.54,0.15
1.287140341,300,59,-37.5,1.23,0.85
1.287140341,300,59,-37.5,1.23,0.38
1.287140341,300,59,-37.5,1.54,0.97
1.287140341,300,59,-37.5,1.23,0.96
1.287140341,300,59,-37.5,1.54,0.22
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.07
1.287140341,300,59,-37.5,1.54,0.92
1.287140341,300,59,-37.5,1.23,0.42
1.287140341,300,59,-37.5,1.54,0.21
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,0.92
1.287140341,300,59,-37.5,1.23,0.7
1.287140341,300,59,-37.5,1.23,0.2
1.287140341,300,59,-37.5,1.23,0.34
1.287140341,300,59,-37.5,1.23,0.94
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.96
1.287140341,300,59,-37.5,1.54,0.721818279
1.287140341,300,59,-37.5,1.23,0.9
1.287140341,300,59,-37.5,1.54,0.58
1.287140341,300,59,-37.5,1.23,0.81
1.345441067,300,59,-37.5,0.26,-0.185042046
1.287140341,300,59,-37.5,1.54,0.59
1.287140341,300,59,-37.5,1.54,0.84
1.287140341,300,59,-37.5,1.54,0.73
1.287140341,300,59,-37.5,1.23,0.56
1.287140341,300,59,-37.5,1.23,0.6
1.287140341,300,59,-37.5,1.23,0.78
1.345441067,300,59,-37.5,0.26,0.725463093
1.287140341,300,59,-37.5,1.23,0.9
1.287140341,300,59,-37.5,1.54,1
1.19,300,59,-37.5,0.225,-0.034106471
1.287140341,300,59,-37.5,1.23,0.57
1.287140341,300,59,-37.5,1.54,0.98
1.287140341,300,59,-37.5,1.54,1
1.345441067,300,59,-37.5,0.26,-0.145059596
1.287140341,300,59,-37.5,1.54,0.39
1.287140341,300,59,-37.5,1.23,0.76
1.287140341,300,59,-37.5,1.54,0.704554954
1.287140341,300,59,-37.5,1.54,0.78
1.19,300,59,-37.5,0.225,-0.054371142
1.287140341,300,59,-37.5,1.54,0.84
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.48
1.287140341,300,59,-37.5,1.23,0.21
1.287140341,300,59,-37.5,1.54,0.58
1.287140341,300,59,-37.5,1.54,0.2
1.287140341,300,59,-37.5,1.23,0.94
1.287140341,300,59,-37.5,1.54,0.581121359
1.287140341,300,59,-37.5,1.23,0.89
1.287140341,300,59,-37.5,1.54,0.87
1.287140341,300,59,-37.5,1.23,0.69
1.287140341,300,59,-37.5,1.54,0.354044847
1.287140341,300,59,-37.5,1.54,0.52
1.287140341,300,59,-37.5,1.23,0.63
1.287140341,300,59,-37.5,1.54,0.32
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.740522384
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,1
1.345441067,300,59,-37.5,0.26,-0.030059039
1.287140341,300,59,-37.5,1.23,0.35
1.287140341,300,59,-37.5,1.54,0.88
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.820749859
1.287140341,300,59,-37.5,1.54,0.91
1.287140341,300,59,-37.5,1.54,0.3
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.89
1.287140341,300,59,-37.5,1.54,0.53
1.287140341,300,59,-37.5,1.23,0.75
1.345441067,300,59,-37.5,0.26,-0.068822628
1.287140341,300,59,-37.5,1.23,0.27
1.287140341,300,59,-37.5,1.54,0.6
1.287140341,300,59,-37.5,1.54,0.33
1.287140341,300,59,-37.5,1.54,0.94
1.287140341,300,59,-37.5,1.54,0.65
1.287140341,300,59,-37.5,1.54,0.24
1.287140341,300,59,-37.5,1.54,0.88
1.19,300,59,-37.5,0.225,-0.042133613
1.287140341,300,59,-37.5,1.54,0.38
1.287140341,300,59,-37.5,1.23,0.84
1.287140341,300,59,-37.5,1.54,-0.11
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.45
1.287140341,300,59,-37.5,1.23,0.82
1.287140341,300,59,-37.5,1.54,0.64
1.287140341,300,59,-37.5,1.54,0.2
1.287140341,300,59,-37.5,1.23,0.61
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.54,0.87
1.287140341,300,59,-37.5,1.54,0.41
1.287140341,300,59,-37.5,1.54,0.69
1.287140341,300,59,-37.5,1.54,0.91
1.287140341,300,59,-37.5,1.23,0.62
1.287140341,300,59,-37.5,1.23,0.78
1.287140341,300,59,-37.5,1.54,0.501603046
1.19,300,59,-37.5,0.225,-0.111986756
1.345441067,300,59,-37.5,0.26,-0.149667953
1.345441067,300,59,-37.5,0.26,0.439207451
1.287140341,300,59,-37.5,1.54,0.94
1.287140341,300,59,-37.5,1.54,0.759450708
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,0.91
1.287140341,300,59,-37.5,1.23,0.66
1.287140341,300,59,-37.5,1.54,0.29
1.287140341,300,59,-37.5,1.23,0.71
1.287140341,300,59,-37.5,1.54,0.25
1.287140341,300,59,-37.5,1.54,0.47
1.287140341,300,59,-37.5,1.54,0.9
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.24
1.287140341,300,59,-37.5,1.23,0.4
1.287140341,300,59,-37.5,1.54,0.144991495
1.287140341,300,59,-37.5,1.54,0.17
1.287140341,300,59,-37.5,1.54,0.962163108
1.345441067,300,59,-37.5,0.26,0.392619807
1.287140341,300,59,-37.5,1.23,0.89
1.287140341,300,59,-37.5,1.23,0.47
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.39
1.287140341,300,59,-37.5,1.23,0.15
1.287140341,300,59,-37.5,1.23,0.78
1.287140341,300,59,-37.5,1.23,0.6
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.79
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.98
1.287140341,300,59,-37.5,1.23,0.95
1.287140341,300,59,-37.5,1.54,0.3
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.92
1.287140341,300,59,-37.5,1.23,0.95
1.287140341,300,59,-37.5,1.54,0.81
1.287140341,300,59,-37.5,1.54,0.91
1.287140341,300,59,-37.5,1.23,0.81
1.287140341,300,59,-37.5,1.23,0.25
1.287140341,300,59,-37.5,1.23,0.64
1.19,300,59,-37.5,0.225,-0.024786273
1.287140341,300,59,-37.5,1.54,0.14
1.345441067,300,59,-37.5,0.26,0.030312224
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.78
1.345441067,300,59,-37.5,0.26,0.014294277
1.287140341,300,59,-37.5,1.54,0.52
1.287140341,300,59,-37.5,1.54,0.901097801
1.287140341,300,59,-37.5,1.23,0.7
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.54,0.97
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.23,0.6
1.287140341,300,59,-37.5,1.54,0.11
1.19,300,59,-37.5,0.225,-0.086974815
1.287140341,300,59,-37.5,1.23,0.53
1.287140341,300,59,-37.5,1.54,0.89
1.287140341,300,59,-37.5,1.54,0.15
1.345441067,300,59,-37.5,0.26,0.123899436
1.287140341,300,59,-37.5,1.54,0.978338385
1.287140341,300,59,-37.5,1.23,1
1.345441067,300,59,-37.5,0.26,0.168823616
1.287140341,300,59,-37.5,1.23,0.31
1.287140341,300,59,-37.5,1.54,0.773832651
1.287140341,300,59,-37.5,1.23,0.49
1.287140341,300,59,-37.5,1.54,0.41
1.345441067,300,59,-37.5,0.26,-0.173140171
1.287140341,300,59,-37.5,1.23,0.88
1.287140341,300,59,-37.5,1.23,0.39
1.287140341,300,59,-37.5,1.54,0.390773584
1.287140341,300,59,-37.5,1.23,-0.02
1.287140341,300,59,-37.5,1.23,0.75
1.287140341,300,59,-37.5,1.54,0.57
1.287140341,300,59,-37.5,1.23,0.94
1.287140341,300,59,-37.5,1.54,0.61
1.287140341,300,59,-37.5,1.54,0.43
1.287140341,300,59,-37.5,1.23,0.94
1.345441067,300,59,-37.5,0.26,0.4624465
1.287140341,300,59,-37.5,1.23,0.93
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,0.61
1.287140341,300,59,-37.5,1.54,0.800597051
1.287140341,300,59,-37.5,1.54,0.5
1.287140341,300,59,-37.5,1.23,0.32
1.287140341,300,59,-37.5,1.54,0.86
1.287140341,300,59,-37.5,1.23,0.78
1.345441067,300,59,-37.5,0.26,0.174233117
1.287140341,300,59,-37.5,1.54,0.35
1.287140341,300,59,-37.5,1.54,0.79
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.54,0.55
1.19,300,59,-37.5,0.225,-0.039144765
1.287140341,300,59,-37.5,1.54,0.94
1.287140341,300,59,-37.5,1.54,0.54
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.54,1
1.19,300,59,-37.5,0.225,-0.105239988
1.287140341,300,59,-37.5,1.23,0.98
1.287140341,300,59,-37.5,1.54,0.553954775
1.287140341,300,59,-37.5,1.23,0.53
1.287140341,300,59,-37.5,1.54,0.93
1.287140341,300,59,-37.5,1.23,0.59
1.345441067,300,59,-37.5,0.26,0.507277613
1.287140341,300,59,-37.5,1.23,0.73
1.287140341,300,59,-37.5,1.54,0.65
1.287140341,300,59,-37.5,1.23,0.84
1.287140341,300,59,-37.5,1.23,0.39
1.287140341,300,59,-37.5,1.54,0.39
1.287140341,300,59,-37.5,1.23,0.85
1.287140341,300,59,-37.5,1.54,0.25
1.287140341,300,59,-37.5,1.54,0.43
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.21
1.287140341,300,59,-37.5,1.54,0.98
1.287140341,300,59,-37.5,1.54,0.46
1.287140341,300,59,-37.5,1.23,0.97
1.19,300,59,-37.5,0.225,-0.014133409
1.287140341,300,59,-37.5,1.54,0.722395384
1.287140341,300,59,-37.5,1.23,0.78
1.345441067,300,59,-37.5,0.26,0.1478107
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.27
1.287140341,300,59,-37.5,1.23,0.92
1.345441067,300,59,-37.5,0.26,-0.078726118
1.287140341,300,59,-37.5,1.23,0.71
1.287140341,300,59,-37.5,1.54,0.83
1.287140341,300,59,-37.5,1.23,0.69
1.287140341,300,59,-37.5,1.54,0.1
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,0.78
1.287140341,300,59,-37.5,1.23,0.45
1.287140341,300,59,-37.5,1.23,0.82
1.287140341,300,59,-37.5,1.23,0.65
1.287140341,300,59,-37.5,1.54,0.89
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.71
1.345441067,300,59,-37.5,0.26,-0.07662406
1.287140341,300,59,-37.5,1.54,0.51
1.287140341,300,59,-37.5,1.23,0.21
1.287140341,300,59,-37.5,1.23,0.87
1.287140341,300,59,-37.5,1.54,0.465382899
1.287140341,300,59,-37.5,1.23,0.35
1.287140341,300,59,-37.5,1.23,0.78
1.287140341,300,59,-37.5,1.23,0.72
1.287140341,300,59,-37.5,1.23,0.32
1.287140341,300,59,-37.5,1.54,0.73
1.345441067,300,59,-37.5,0.26,0.61801706
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.08
1.287140341,300,59,-37.5,1.23,0.11
1.287140341,300,59,-37.5,1.54,0.95
1.19,300,59,-37.5,0.225,-0.161408581
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.46
1.287140341,300,59,-37.5,1.54,0.427155323
1.287140341,300,59,-37.5,1.23,0.53
1.287140341,300,59,-37.5,1.23,0.52
1.287140341,300,59,-37.5,1.23,0.42
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.23,0.95
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.71
1.287140341,300,59,-37.5,1.54,0.55
1.287140341,300,59,-37.5,1.54,0.47
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.54,0.27
1.287140341,300,59,-37.5,1.54,0.82
1.345441067,300,59,-37.5,0.26,0.274605541
1.287140341,300,59,-37.5,1.54,0.98
1.287140341,300,59,-37.5,1.54,0.39
1.287140341,300,59,-37.5,1.23,0.58
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.71
1.287140341,300,59,-37.5,1.54,0.29
1.287140341,300,59,-37.5,1.23,0.41
1.287140341,300,59,-37.5,1.54,0.51
1.287140341,300,59,-37.5,1.54,0.82
1.287140341,300,59,-37.5,1.54,0.32
1.287140341,300,59,-37.5,1.54,0.390970283
1.287140341,300,59,-37.5,1.54,0.55
1.287140341,300,59,-37.5,1.23,0.54
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.44
1.287140341,300,59,-37.5,1.54,0.832309971
1.287140341,300,59,-37.5,1.23,0.63
1.287140341,300,59,-37.5,1.23,0.98
1.19,300,59,-37.5,0.225,-0.04388435
1.19,300,59,-37.5,0.225,-0.056021284
1.287140341,300,59,-37.5,1.23,0.38
1.19,300,59,-37.5,0.225,-0.17782598
1.287140341,300,59,-37.5,1.54,0.49
1.287140341,300,59,-37.5,1.23,0.47
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.99
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.23,0.95
1.287140341,300,59,-37.5,1.54,0.14
1.287140341,300,59,-37.5,1.54,0.89
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.980397679
1.287140341,300,59,-37.5,1.54,0.31
1.287140341,300,59,-37.5,1.54,0.35
1.287140341,300,59,-37.5,1.54,0.88
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.23,0.85
1.345441067,300,59,-37.5,0.26,0.230112754
1.287140341,300,59,-37.5,1.54,0.92
1.287140341,300,59,-37.5,1.54,0.34
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.73
1.287140341,300,59,-37.5,1.54,0.112436802
1.19,300,59,-37.5,0.225,-0.101621079
1.287140341,300,59,-37.5,1.23,0.44
1.345441067,300,59,-37.5,0.26,0.66861928
1.287140341,300,59,-37.5,1.23,0.08
1.287140341,300,59,-37.5,1.23,0.55
1.287140341,300,59,-37.5,1.23,0.34
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.964121104
1.287140341,300,59,-37.5,1.23,0.18
1.287140341,300,59,-37.5,1.23,0.6
1.287140341,300,59,-37.5,1.54,0.47
1.287140341,300,59,-37.5,1.54,0.35
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.77
1.287140341,300,59,-37.5,1.54,0.49
1.287140341,300,59,-37.5,1.54,0.34
1.287140341,300,59,-37.5,1.23,0.16
1.287140341,300,59,-37.5,1.54,0.2
1.287140341,300,59,-37.5,1.54,0.84
1.287140341,300,59,-37.5,1.54,0.94
1.287140341,300,59,-37.5,1.54,0.14
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.54,0.622362016
1.287140341,300,59,-37.5,1.54,0.618872627
1.287140341,300,59,-37.5,1.54,0.67
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.54,0.46
1.287140341,300,59,-37.5,1.54,0.8
1.287140341,300,59,-37.5,1.54,0.400491613
1.345441067,300,59,-37.5,0.26,0.423351594
1.287140341,300,59,-37.5,1.54,0.91
1.287140341,300,59,-37.5,1.23,0.49
1.287140341,300,59,-37.5,1.54,0.76
1.287140341,300,59,-37.5,1.54,0.38
1.19,300,59,-37.5,0.225,-0.113794555
1.19,300,59,-37.5,0.225,-0.142001609
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.02
1.287140341,300,59,-37.5,1.23,0.88
1.287140341,300,59,-37.5,1.23,0.6
1.287140341,300,59,-37.5,1.54,0.64
1.19,300,59,-37.5,0.225,-0.124140208
1.287140341,300,59,-37.5,1.23,0.52
1.287140341,300,59,-37.5,1.54,1
1.345441067,300,59,-37.5,0.26,-0.086663694
1.287140341,300,59,-37.5,1.23,0.96
1.287140341,300,59,-37.5,1.23,0.73
1.287140341,300,59,-37.5,1.54,0.3
1.287140341,300,59,-37.5,1.23,0.35
1.287140341,300,59,-37.5,1.23,0.59
1.287140341,300,59,-37.5,1.23,0.84
1.19,300,59,-37.5,0.225,-0.074411056
1.287140341,300,59,-37.5,1.54,1
1.287140341,300,59,-37.5,1.23,0.23
1.287140341,300,59,-37.5,1.54,0.73
1.287140341,300,59,-37.5,1.54,0.35
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.98
1.287140341,300,59,-37.5,1.54,0.99
1.287140341,300,59,-37.5,1.54,0.5
1.345441067,300,59,-37.5,0.26,-0.136459107
1.19,300,59,-37.5,0.225,0.001205258
1.287140341,300,59,-37.5,1.23,0.73
1.287140341,300,59,-37.5,1.54,0.37
1.287140341,300,59,-37.5,1.54,0.93
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.9
1.287140341,300,59,-37.5,1.23,1
1.287140341,300,59,-37.5,1.54,0.72
1.19,300,59,-37.5,0.225,-0.038735334
1.287140341,300,59,-37.5,1.23,0.32
1.287140341,300,59,-37.5,1.23,0.63
1.287140341,300,59,-37.5,1.23,0.96
1.287140341,300,59,-37.5,1.54,0.62
1.287140341,300,59,-37.5,1.54,0.14
1.287140341,300,59,-37.5,1.54,0.594381763
1.287140341,300,59,-37.5,1.23,0.27
1.287140341,300,59,-37.5,1.54,1
